"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day","prey_lbin_mm","nprey","wtprey","tot_n","tot_w","n_prop","wt_prop","cons_prey_tons_day"
2002,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000455754416955632,88134,40.1674597839677,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,2.26403151144262
2002,"EBS","NW_outer","P.cod","[85,999)","Opilio",0.000554827580019543,88134,48.8991739374424,"[30,95)",6,224.236139011686,6,224.236139011686,1,1,48.8991739374424
2002,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000645590515045508,32785,21.165685035767,"[0,30)",60,225.847484497322,90,960.78544993643,0.666666666666667,0.235065471185336,4.97532172589298
2002,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000645590515045508,32785,21.165685035767,"[30,95)",30,734.937965439108,90,960.78544993643,0.333333333333333,0.764934528814664,16.190363309874
2002,"EBS","Pribs","P.cod","[60,85)","Opilio",4.84444197001171e-05,32785,1.58825029986834,"[0,30)",30,165.489941365079,199,8879.48604053136,0.150753768844221,0.0186373333557463,0.0296007502910103
2002,"EBS","Pribs","P.cod","[60,85)","Opilio",4.84444197001171e-05,32785,1.58825029986834,"[30,95)",168,8213.50549534667,199,8879.48604053136,0.844221105527638,0.924997849859243,1.46912811241651
2002,"EBS","Pribs","P.cod","[60,85)","Opilio",4.84444197001171e-05,32785,1.58825029986834,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,0.0895214371608173
2002,"EBS","SE_inner","P.cod","[60,85)","Opilio",4.25927300440948e-05,77871,3.3167384812637,"[0,30)",30,165.489941365079,199,8879.48604053136,0.150753768844221,0.0186373333557463,0.0618151607291434
2002,"EBS","SE_inner","P.cod","[60,85)","Opilio",4.25927300440948e-05,77871,3.3167384812637,"[30,95)",168,8213.50549534667,199,8879.48604053136,0.844221105527638,0.924997849859243,3.06797596371434
2002,"EBS","SE_inner","P.cod","[60,85)","Opilio",4.25927300440948e-05,77871,3.3167384812637,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,0.186947356820223
2002,"EBS","SE_middle","P.cod","[60,85)","Opilio",2.05185255639534e-05,94526,1.93953414745826,"[0,30)",30,165.489941365079,199,8879.48604053136,0.150753768844221,0.0186373333557463,0.0361477444610329
2002,"EBS","SE_middle","P.cod","[60,85)","Opilio",2.05185255639534e-05,94526,1.93953414745826,"[30,95)",168,8213.50549534667,199,8879.48604053136,0.844221105527638,0.924997849859243,1.79406491612747
2002,"EBS","SE_middle","P.cod","[60,85)","Opilio",2.05185255639534e-05,94526,1.93953414745826,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,0.109321486869757
2002,"EBS","SE_middle","P.cod","[85,999)","Opilio",4.72121907527449e-05,94526,4.46277954309396,"[30,95)",6,224.236139011686,6,224.236139011686,1,1,4.46277954309396
2002,"EBS","SE_outer","P.cod","[60,85)","Opilio",0.000265789240387983,38792,10.3104962131306,"[0,30)",30,165.489941365079,199,8879.48604053136,0.150753768844221,0.0186373333557463,0.192160154987275
2002,"EBS","SE_outer","P.cod","[60,85)","Opilio",0.000265789240387983,38792,10.3104962131306,"[30,95)",168,8213.50549534667,199,8879.48604053136,0.844221105527638,0.924997849859243,9.53718682812769
2002,"EBS","SE_outer","P.cod","[60,85)","Opilio",0.000265789240387983,38792,10.3104962131306,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,0.581149230015654
2002,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000600665105137881,27537,16.5405150001818,"[0,30)",60,225.847484497322,90,960.78544993643,0.666666666666667,0.235065471185336,3.88810395216587
2002,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000600665105137881,27537,16.5405150001818,"[30,95)",30,734.937965439108,90,960.78544993643,0.333333333333333,0.764934528814664,12.652411048016
2002,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00187039261761899,27537,51.5050015113741,"[0,30)",30,165.489941365079,199,8879.48604053136,0.150753768844221,0.0186373333557463,0.959915882655698
2002,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00187039261761899,27537,51.5050015113741,"[30,95)",168,8213.50549534667,199,8879.48604053136,0.844221105527638,0.924997849859243,47.6420156550181
2002,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00187039261761899,27537,51.5050015113741,"[95,999)",1,500.49060381961,199,8879.48604053136,0.0050251256281407,0.0563648167850107,2.9030699737003
2003,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000989120087829119,29522,29.2008032328912,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,17.7024109976249
2003,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000989120087829119,29522,29.2008032328912,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,11.4983922352664
2003,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000383285155329533,29522,11.3153443556385,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,1.66173907932615
2003,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000383285155329533,29522,11.3153443556385,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,9.65360527631234
2003,"EBS","NW_corner","P.cod","[85,999)","Opilio",7.50138862273714e-05,29522,2.21455994920446,"[30,95)",1,70.5145337814099,1,70.5145337814099,1,1,2.21455994920446
2003,"EBS","NW_inner","P.cod","[10,30)","Opilio",2.54486144394231e-07,41027,0.0104408030460621,"[0,30)",6,3.15518115241961,6,3.15518115241961,1,1,0.0104408030460621
2003,"EBS","NW_inner","P.cod","[30,60)","Opilio",4.68157453329566e-05,41027,1.92070958377521,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,1.16439230071478
2003,"EBS","NW_inner","P.cod","[30,60)","Opilio",4.68157453329566e-05,41027,1.92070958377521,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,0.756317283060433
2003,"EBS","NW_inner","P.cod","[60,85)","Opilio",3.3960862509588e-05,41027,1.39331230618087,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,0.204617856612827
2003,"EBS","NW_inner","P.cod","[60,85)","Opilio",3.3960862509588e-05,41027,1.39331230618087,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,1.18869444956804
2003,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.0021638820872275,62703,135.681898515426,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,82.2544747588534
2003,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.0021638820872275,62703,135.681898515426,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,53.4274237565726
2003,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000122025136046769,62703,7.65134210554055,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,1.1236541979153
2003,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000122025136046769,62703,7.65134210554055,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,6.52768790762525
2003,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000165271690969971,88134,14.5660552119474,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,8.83038366854056
2003,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000165271690969971,88134,14.5660552119474,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,5.73567154340688
2003,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000208388688866698,88134,18.3661287045776,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,2.69719708433993
2003,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000208388688866698,88134,18.3661287045776,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,15.6689316202376
2003,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00105117259141125,32785,34.4626934094179,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,20.8923281306001
2003,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00105117259141125,32785,34.4626934094179,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,13.5703652788177
2003,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000271333107606062,32785,8.89565593286475,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,1.30639056446522
2003,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000271333107606062,32785,8.89565593286475,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,7.58926536839953
2003,"EBS","SE_inner","P.cod","[60,85)","Opilio",0.000120009419445839,77871,9.34525350166693,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,1.37241717634436
2003,"EBS","SE_inner","P.cod","[60,85)","Opilio",0.000120009419445839,77871,9.34525350166693,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,7.97283632532257
2003,"EBS","SE_middle","P.cod","[30,60)","Opilio",5.35848788536498e-05,94526,5.06516425852011,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,3.07065592544403
2003,"EBS","SE_middle","P.cod","[30,60)","Opilio",5.35848788536498e-05,94526,5.06516425852011,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,1.99450833307608
2003,"EBS","SE_middle","P.cod","[60,85)","Opilio",5.6392771027695e-07,94526,0.053305830741639,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,0.00782834170267094
2003,"EBS","SE_middle","P.cod","[60,85)","Opilio",5.6392771027695e-07,94526,0.053305830741639,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,0.0454774890389681
2003,"EBS","SE_outer","P.cod","[30,60)","Opilio",9.58893898495906e-05,38792,3.71974121104532,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,2.25501974029799
2003,"EBS","SE_outer","P.cod","[30,60)","Opilio",9.58893898495906e-05,38792,3.71974121104532,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,1.46472147074733
2003,"EBS","SE_outer","P.cod","[60,85)","Opilio",2.69157579173201e-05,38792,1.04411608112868,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,0.153335898655159
2003,"EBS","SE_outer","P.cod","[60,85)","Opilio",2.69157579173201e-05,38792,1.04411608112868,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,0.890780182473524
2003,"EBS","StMatt","P.cod","[10,30)","Opilio",7.5844274117372e-06,27537,0.208852377637007,"[0,30)",6,3.15518115241961,6,3.15518115241961,1,1,0.208852377637007
2003,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00133506360298751,27537,36.763646435467,"[0,30)",1191,2767.46300055045,1276,4565.0359459072,0.933385579937304,0.606230275805742,22.2872355181979
2003,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00133506360298751,27537,36.763646435467,"[30,95)",85,1797.57294535675,1276,4565.0359459072,0.0666144200626959,0.393769724194258,14.476410917269
2003,"EBS","StMatt","P.cod","[60,85)","Opilio",0.000446695117636582,27537,12.3006434543586,"[0,30)",111,302.955290087505,162,2062.92520549771,0.685185185185185,0.146857137272902,1.80643728432175
2003,"EBS","StMatt","P.cod","[60,85)","Opilio",0.000446695117636582,27537,12.3006434543586,"[30,95)",51,1759.9699154102,162,2062.92520549771,0.314814814814815,0.853142862727098,10.4942061700368
2005,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000124233887413254,29522,3.66763282421409,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,1.28660787583224
2005,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000124233887413254,29522,3.66763282421409,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,2.38102494838185
2005,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000616495944187499,29522,18.2001932643033,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,0.614517851132976
2005,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000616495944187499,29522,18.2001932643033,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,17.5856754131704
2005,"EBS","NW_inner","P.cod","[30,60)","Opilio",8.37604504926723e-05,41027,3.43644000236287,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,1.20550529013559
2005,"EBS","NW_inner","P.cod","[30,60)","Opilio",8.37604504926723e-05,41027,3.43644000236287,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,2.23093471222728
2005,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000123813563300277,41027,5.07969906152047,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,0.171512780460974
2005,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000123813563300277,41027,5.07969906152047,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,4.9081862810595
2005,"EBS","NW_middle","P.cod","[10,30)","Opilio",2.18718428422725e-05,62703,1.37143016173901,"[0,30)",2,1.08680682246953,2,1.08680682246953,1,1,1.37143016173901
2005,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00227936150199223,62703,142.922804259419,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,50.137408625576
2005,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00227936150199223,62703,142.922804259419,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,92.7853956338428
2005,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00101457189829252,62703,63.6167017386359,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,2.14797712754345
2005,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00101457189829252,62703,63.6167017386359,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,61.4687246110925
2005,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000177857539909036,88134,15.675296422343,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,5.49890373426706
2005,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000177857539909036,88134,15.675296422343,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,10.1763926880759
2005,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00077466726498782,88134,68.2745247324365,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,2.30524553318847
2005,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00077466726498782,88134,68.2745247324365,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,65.969279199248
2005,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000147901851212802,32785,4.84896219201172,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,1.70101895278786
2005,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000147901851212802,32785,4.84896219201172,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,3.14794323922387
2005,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00111910668993018,32785,36.6899128293609,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,1.23881137209551
2005,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00111910668993018,32785,36.6899128293609,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,35.4511014572653
2005,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000659301882778204,27537,18.1551959460634,"[0,30)",45,161.114325441279,63,459.276054141453,0.714285714285714,0.350800621953735,6.36885402957096
2005,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000659301882778204,27537,18.1551959460634,"[30,95)",18,298.161728700174,63,459.276054141453,0.285714285714286,0.649199378046265,11.7863419164924
2005,"EBS","StMatt","P.cod","[60,85)","Opilio",0.0021485686269768,27537,59.1651342810602,"[0,30)",16,84.2001792512536,83,2493.75918443448,0.192771084337349,0.0337643585542715,1.99767280777734
2005,"EBS","StMatt","P.cod","[60,85)","Opilio",0.0021485686269768,27537,59.1651342810602,"[30,95)",67,2409.55900518323,83,2493.75918443448,0.807228915662651,0.966235641445728,57.1674614732828
2006,"EBS","NW_corner","P.cod","[30,60)","Opilio",5.37048052687419e-05,29522,1.5854732611438,"[0,30)",71,75.3752481255493,77,178.878978001886,0.922077922077922,0.421375663968488,0.668079848118751
2006,"EBS","NW_corner","P.cod","[30,60)","Opilio",5.37048052687419e-05,29522,1.5854732611438,"[30,95)",6,103.503729876337,77,178.878978001886,0.0779220779220779,0.578624336031512,0.917393413025047
2006,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.00046015943470792,29522,13.5848268314472,"[0,30)",1,8.65456664473401,31,1408.87558626983,0.032258064516129,0.00614288921539768,0.0834500862359422
2006,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.00046015943470792,29522,13.5848268314472,"[30,95)",30,1400.22101962509,31,1408.87558626983,0.967741935483871,0.993857110784602,13.5013767452113
2006,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000498834005360819,62703,31.2783886381394,"[0,30)",71,75.3752481255493,77,178.878978001886,0.922077922077922,0.421375663968488,13.1799517802604
2006,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000498834005360819,62703,31.2783886381394,"[30,95)",6,103.503729876337,77,178.878978001886,0.0779220779220779,0.578624336031512,18.098436857879
2006,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000736453286958659,62703,46.1778304521688,"[0,30)",1,8.65456664473401,31,1408.87558626983,0.032258064516129,0.00614288921539768,0.28366529667509
2006,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000736453286958659,62703,46.1778304521688,"[30,95)",30,1400.22101962509,31,1408.87558626983,0.967741935483871,0.993857110784602,45.8941651554937
2006,"EBS","NW_middle","P.cod","[85,999)","Opilio",1.40187997660694e-05,62703,0.879020801731848,"[30,95)",2,91.2506004606282,2,91.2506004606282,1,1,0.879020801731848
2006,"EBS","NW_outer","P.cod","[30,60)","Opilio",6.87538388180848e-06,88134,0.605955083039309,"[0,30)",71,75.3752481255493,77,178.878978001886,0.922077922077922,0.421375663968488,0.255334725450769
2006,"EBS","NW_outer","P.cod","[30,60)","Opilio",6.87538388180848e-06,88134,0.605955083039309,"[30,95)",6,103.503729876337,77,178.878978001886,0.0779220779220779,0.578624336031512,0.35062035758854
2006,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000302543816705663,88134,26.6643967415369,"[0,30)",1,8.65456664473401,31,1408.87558626983,0.032258064516129,0.00614288921539768,0.163796435178672
2006,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000302543816705663,88134,26.6643967415369,"[30,95)",30,1400.22101962509,31,1408.87558626983,0.967741935483871,0.993857110784602,26.5006003063582
2006,"EBS","NW_outer","P.cod","[85,999)","Opilio",2.95458127705116e-05,88134,2.60399066271627,"[30,95)",2,91.2506004606282,2,91.2506004606282,1,1,2.60399066271627
2006,"EBS","Pribs","P.cod","[10,30)","Opilio",5.78938586847395e-06,32785,0.189805015697918,"[0,30)",3,1.21557889178218,3,1.21557889178218,1,1,0.189805015697918
2006,"EBS","Pribs","P.cod","[30,60)","Opilio",2.93019881224381e-05,32785,0.960665680594133,"[0,30)",71,75.3752481255493,77,178.878978001886,0.922077922077922,0.421375663968488,0.404801139012092
2006,"EBS","Pribs","P.cod","[30,60)","Opilio",2.93019881224381e-05,32785,0.960665680594133,"[30,95)",6,103.503729876337,77,178.878978001886,0.0779220779220779,0.578624336031512,0.555864541582041
2006,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00115111154097593,32785,37.7391918708958,"[0,30)",1,8.65456664473401,31,1408.87558626983,0.032258064516129,0.00614288921539768,0.231827674741549
2006,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00115111154097593,32785,37.7391918708958,"[30,95)",30,1400.22101962509,31,1408.87558626983,0.967741935483871,0.993857110784602,37.5073641961542
2006,"EBS","SE_middle","P.cod","[30,60)","Opilio",1.76414608459573e-05,94526,1.66757672792496,"[0,30)",71,75.3752481255493,77,178.878978001886,0.922077922077922,0.421375663968488,0.702676250947777
2006,"EBS","SE_middle","P.cod","[30,60)","Opilio",1.76414608459573e-05,94526,1.66757672792496,"[30,95)",6,103.503729876337,77,178.878978001886,0.0779220779220779,0.578624336031512,0.96490047697718
2006,"EBS","SE_middle","P.cod","[60,85)","Opilio",8.50421424336779e-05,94526,8.03869355568584,"[0,30)",1,8.65456664473401,31,1408.87558626983,0.032258064516129,0.00614288921539768,0.0493808039491094
2006,"EBS","SE_middle","P.cod","[60,85)","Opilio",8.50421424336779e-05,94526,8.03869355568584,"[30,95)",30,1400.22101962509,31,1408.87558626983,0.967741935483871,0.993857110784602,7.98931275173673
2007,"EBS","NW_corner","P.cod","[30,60)","Opilio",7.16620173955564e-05,29522,2.11560607755162,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.335614605078483
2007,"EBS","NW_corner","P.cod","[30,60)","Opilio",7.16620173955564e-05,29522,2.11560607755162,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,1.77999147247313
2007,"EBS","NW_inner","P.cod","[30,60)","Opilio",1.07223061540829e-05,41027,0.43990405458356,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.0697853098069875
2007,"EBS","NW_inner","P.cod","[30,60)","Opilio",1.07223061540829e-05,41027,0.43990405458356,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,0.370118744776572
2007,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000431905588135618,41027,17.71979056444,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.742052502178035
2007,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000431905588135618,41027,17.71979056444,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,16.977738062262
2007,"EBS","NW_middle","P.cod","[30,60)","Opilio",1.42995735128987e-05,62703,0.896626157979289,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.142238593992655
2007,"EBS","NW_middle","P.cod","[30,60)","Opilio",1.42995735128987e-05,62703,0.896626157979289,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,0.754387563986634
2007,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00115502974384656,62703,72.4238300284106,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,3.03289613353267
2007,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00115502974384656,62703,72.4238300284106,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,69.3909338948779
2007,"EBS","NW_middle","P.cod","[85,999)","Opilio",6.66056390939463e-05,62703,4.17637338810771,NA,NA,NA,NA,NA,NA,NA,NA
2007,"EBS","NW_outer","P.cod","[30,60)","Opilio",2.24020289378752e-05,88134,1.97438041841069,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.313210909833676
2007,"EBS","NW_outer","P.cod","[30,60)","Opilio",2.24020289378752e-05,88134,1.97438041841069,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,1.66116950857702
2007,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00010803052689155,88134,9.52116245705988,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.398718167644897
2007,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00010803052689155,88134,9.52116245705988,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,9.12244428941498
2007,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000238717805841831,32785,7.82636326452444,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,1.24155524229914
2007,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000238717805841831,32785,7.82636326452444,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,6.5848080222253
2007,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000327408710172741,32785,10.7340945630133,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.44951218244556
2007,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000327408710172741,32785,10.7340945630133,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,10.2845823805678
2007,"EBS","SE_inner","P.cod","[60,85)","Opilio",9.08767123585363e-06,77871,0.707666046807158,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.0296349642976881
2007,"EBS","SE_inner","P.cod","[60,85)","Opilio",9.08767123585363e-06,77871,0.707666046807158,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,0.67803108250947
2007,"EBS","SE_middle","P.cod","[30,60)","Opilio",4.70924547716253e-05,94526,4.45146137974266,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.706169011725201
2007,"EBS","SE_middle","P.cod","[30,60)","Opilio",4.70924547716253e-05,94526,4.45146137974266,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,3.74529236801746
2007,"EBS","SE_middle","P.cod","[60,85)","Opilio",2.9923938984394e-05,94526,2.82859025643883,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.118453007093607
2007,"EBS","SE_middle","P.cod","[60,85)","Opilio",2.9923938984394e-05,94526,2.82859025643883,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,2.71013724934522
2007,"EBS","SE_outer","P.cod","[30,60)","Opilio",2.08447437997532e-05,38792,0.808609301480026,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,0.128275813847669
2007,"EBS","SE_outer","P.cod","[30,60)","Opilio",2.08447437997532e-05,38792,0.808609301480026,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,0.680333487632357
2007,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000237518136869469,27537,6.54053693497456,"[0,30)",25,54.5130671165154,31,343.632769112386,0.806451612903226,0.158637568987743,1.03757487923891
2007,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000237518136869469,27537,6.54053693497456,"[30,95)",6,289.119701995871,31,343.632769112386,0.193548387096774,0.841362431012257,5.50296205573565
2007,"EBS","StMatt","P.cod","[60,85)","Opilio",0.000188416846647749,27537,5.18843470613907,"[0,30)",21,111.624558691042,64,2665.53080280396,0.328125,0.0418770469932744,0.217276324010522
2007,"EBS","StMatt","P.cod","[60,85)","Opilio",0.000188416846647749,27537,5.18843470613907,"[30,95)",43,2553.90624411292,64,2665.53080280396,0.671875,0.958122953006726,4.97115838212855
