"year","model","race_group","bio_tons","var_bio_tons","model_area","bio_tons_km2","var_bio_tons_km2","sd_bio_tons","cv_bio"
1999,"WGOA","Slope_forage_fish",171.536462521259,37220.0685998724,234769.252,0.00073065983326155,6.75296869949173e-07,192.925033626723,1.12468819043539
1999,"WGOA","Slope_rockfish",311882.028730675,3512485543486.59,234769.252,1.32846199437852,63.7282676385596,1874162.62461041,6.00920364741133
1999,"WGOA","Sockeye_salmon",73.5364126077294,74242.793763971,234769.252,0.000313228465743587,1.34701326813953e-06,272.475308540005,3.70531140801619
1999,"WGOA","Squid",1697.37113565777,4624767.58369878,234769.252,0.00722995503541394,8.39087941263197e-05,2150.52728038934,1.26697528620102
1999,"WGOA","Tanner_crab",2460.48751530815,65845149.1527372,234769.252,0.0104804504608131,0.00119465183157487,8114.50239711205,3.2979246375472
1999,"WGOA","Thornyheads",53851.2161897051,510051276.169348,234769.252,0.229379340484098,0.00925404071694599,22584.3148262095,0.41938356130436
1999,"WGOA","Walleye_pollock",589456.687958254,5564593522424.03,234769.252,2.51079169412804,100.960388564283,2358939.06712828,4.00188701785557
2001,"WGOA","Arrowtooth_flounder",1455518.64883795,2490213333053.54,234769.252,6.1997839855023,45.1808213304186,1578040.97952288,1.08417778142709
2001,"WGOA","Atka_mackerel",205545.578866853,4630035886006.9,234769.252,0.875521718094722,84.0043787985799,2151751.81793972,10.4684899076986
2001,"WGOA","Big_skate",38391.215782505,7348614147.80884,234769.252,0.163527444311596,0.133328505807658,85724.0581622734,2.23290813835956
2001,"WGOA","Black_rockfish",55.6046493379922,126024.070759399,234769.252,0.000236848091750926,2.28649929254475e-06,354.998691208009,6.38433468126295
2001,"WGOA","Chinook_salmon",2450.48820858294,66489224.6532037,234769.252,0.0104378583980109,0.00120633752119978,8154.09250948281,3.32753794975334
2001,"WGOA","Chum_salmon",4263.29115463318,161743143.522778,234769.252,0.0181594954122577,0.00293456306410587,12717.827783186,2.98310092412168
2001,"WGOA","Coho_salmon",137.90623732714,584714.526644235,234769.252,0.000587411835887011,1.0608682479914e-05,764.666284495554,5.54482740821662
2001,"WGOA","Deep_water_flatfish",41896.1540297536,1382648444.79148,234769.252,0.1784567343161,0.0250858797990227,37183.981023977,0.887527313308278
2001,"WGOA","Demersal_shelf_rockfish",1927.21400276356,117661294.194743,234769.252,0.00820897109116981,0.00213477047928255,10847.1790892722,5.62842480062809
2001,"WGOA","Eulachon",44490.2256261186,6094022585.29635,234769.252,0.189506186381335,0.110566007319618,78064.2209036659,1.75463755926284
2001,"WGOA","Flathead_sole",183703.525957542,60460245818.117,234769.252,0.7824854592012,1.09695162564724,245886.65237893,1.33849718505545
2001,"WGOA","Gelatinous_carnivores",16528.5217806692,1602649135.59609,234769.252,0.0704032646518342,0.0290774301501018,40033.1004994129,2.4220617566801
2001,"WGOA","Gelatinous_filter_feeders",36.7352464685736,6181.22833307461,234769.252,0.00015647384040127,1.12148212047646e-07,78.6207881738323,2.14020037244316
2001,"WGOA","Infauna",1925.06468658202,52673643.1327347,234769.252,0.00819981607549704,0.000955676538878744,7257.66099599138,3.77008681660328
2001,"WGOA","King_crab",884.063363501909,4554591.82849973,234769.252,0.00376566929429885,8.2635570577441e-05,2134.14897055003,2.41402263531919
2001,"WGOA","Large_sculpins",34467.2707421291,10148152814.8062,234769.252,0.14681339420943,0.184121526085205,100738.040554729,2.92271590949026
2001,"WGOA","Lingcod",6803.47003254621,450177124.635106,234769.252,0.0289793913580566,0.00816772280720215,21217.3778925462,3.11861120737611
2001,"WGOA","Longnose_skate",23065.5972061009,760216966.313059,234769.252,0.0982479477597898,0.0137928853208837,27572.0323210506,1.19537474250863
2001,"WGOA","MISC_NA",97.9156751581663,210672.045096249,234769.252,0.000417071973114121,3.82229743229908e-06,458.990245099228,4.68760741686973
2001,"WGOA","MISC_SHELLS",553.583339596386,2943368.44386021,234769.252,0.00235798911007471,5.34025747940932e-05,1715.62479693557,3.09912649861612
2001,"WGOA","Miscellaneous_deep_sea_fish",0.270034571270117,0.79932915135513,234769.252,1.15021268317589e-06,1.4502511528716e-11,0.894052096555413,3.31088013045963
2001,"WGOA","Motile_epifauna",31710.8239933636,1151712927.69164,234769.252,0.135072304925875,0.020895935026644,33936.8962589634,1.07019913030534
2001,"WGOA","Octopus",1444.61741662125,36670363.2468626,234769.252,0.0061533501696434,0.000665323371289821,6055.60593556604,4.19184059799667
2001,"WGOA","Other_skates",12563.4935068008,301785130.527534,234769.252,0.0535142204516665,0.00547539436945436,17371.9639225833,1.38273354566383
2001,"WGOA","POP",856389.24408763,7781846095559.22,234769.252,3.64779133890851,141.188786276857,2789596.04522935,3.25739266868221
2001,"WGOA","Pacific_capelin",291.906501798499,692915.451983829,234769.252,0.00124337620583507,1.25718101407718e-05,832.415432331615,2.8516508786304
2001,"WGOA","Pacific_cod",271225.591651816,274081215458.086,234769.252,1.15528583637442,4.97275243902546,523527.664463002,1.93022959697357
2001,"WGOA","Pacific_dogfish",17612.4354634772,4651861936.26867,234769.252,0.0750201966971263,0.084400376548707,68204.5594976514,3.87252289094752
2001,"WGOA","Pacific_halibut",357224.935761205,122125627343.495,234769.252,1.52160017854981,2.21576845470737,349464.772678872,0.978276535858851
2001,"WGOA","Pacific_herring",30110.8609774135,64940448431.5305,234769.252,0.128257259930332,1.17823752638271,254834.158682722,8.46319734510001
2001,"WGOA","Pacific_sandlance",14.3518202824706,2677.0370575477,234769.252,6.11316011794875e-05,4.85704302464962e-08,51.7400913948526,3.60512397567076
2001,"WGOA","Pandalid_shrimp",8988.34059834295,145140736.016588,234769.252,0.0382858509867508,0.00263333971218035,12047.4369065203,1.3403404971927
2001,"WGOA","Pelagic_shelf_rockfish",49861.4785329263,63443874334.5415,234769.252,0.212385046628365,1.15108465317851,251880.674793723,5.05160862061867
2001,"WGOA","Pink_salmon",25.3411386407803,100821.209294966,234769.252,0.000107940620097816,1.82923486233485e-06,317.523557070914,12.5299640861417
2001,"WGOA","Rex_sole",61354.8582425857,1365401853.26197,234769.252,0.26134111566955,0.0247729687885038,36951.3444039858,0.602256210223599
2001,"WGOA","Sablefish",222516.66390984,134945870460.411,234769.252,0.947810081661972,2.4483706603054,367349.793058892,1.6508866644151
2001,"WGOA","Sessile_epifauna",69069.8239663047,15469150931.8671,234769.252,0.294203024364982,0.28066227704634,124375.041434635,1.80071461446478
2001,"WGOA","Shallow_water_flatfish",335077.357884785,291597351405.277,234769.252,1.42726253557593,5.29055388925662,539997.54759191,1.61156083777402
2001,"WGOA","Sharks_demersal",38228.6538985864,14924430197.7475,234769.252,0.162835011710078,0.270779216090654,122165.585161074,3.19565490025248
2001,"WGOA","Shelf_demersals",14558.3688355551,602002193.98083,234769.252,0.0620113950678478,0.0109223387433301,24535.7330027214,1.68533530643894
2001,"WGOA","Shelf_forage_fish",2351.83006700775,399071457.195557,234769.252,0.0100176238880199,0.00724049460594329,19976.7729424839,8.49413961609075
2001,"WGOA","Slope_demersals",296264.862800155,124732041936.165,234769.252,1.26194065141101,2.26305755659327,353174.237361907,1.19208951754816
2001,"WGOA","Slope_forage_fish",70.6130000288242,12723.9437408367,234769.252,0.000300776185242624,2.30855011955186e-07,112.800459843197,1.59744607646116
2001,"WGOA","Slope_rockfish",673885.637485183,26888130856685.6,234769.252,2.87041693809708,487.84086890065,5185376.63595284,7.69474276867468
2001,"WGOA","Sockeye_salmon",135.580326366659,1063556.49489005,234769.252,0.000577504614474211,1.92964816839653e-05,1031.28875437001,7.60647788662959
2001,"WGOA","Squid",9150.09033573111,160145313.414005,234769.252,0.0389748242488378,0.00290557306726399,12654.8533541091,1.38303042809226
2001,"WGOA","Tanner_crab",4910.96527447512,572134052.029571,234769.252,0.0209182643495202,0.0103804304790623,23919.3238204923,4.87059518518969
2001,"WGOA","Thornyheads",51002.9315978751,474993295.78744,234769.252,0.217247067762839,0.00861797137830101,21794.3409119762,0.4273154548019
2001,"WGOA","Walleye_pollock",238871.755925868,317472438536.133,234769.252,1.01747462195717,5.76001474750955,563446.926104077,2.35878421004674
2003,"WGOA","Arrowtooth_flounder",2692186.26968439,30685892591364.8,234769.252,11.4673716713311,556.745003382832,5539484.86696776,2.05761574871161
2003,"WGOA","Atka_mackerel",64775.2546085021,99445639890.7986,234769.252,0.275910299396882,1.80427742007383,315350.027573803,4.86837187255782
2003,"WGOA","Big_skate",36946.5166053931,6360189420.26946,234769.252,0.157373745883013,0.11539516635406,79750.7957343967,2.15854708540386
2003,"WGOA","Black_rockfish",499.01205941825,39899439.4136114,234769.252,0.00212554265589367,0.000723909642359737,6316.60030503842,12.6582117322021
2003,"WGOA","Chinook_salmon",5053.99353720725,127733610.378386,234769.252,0.0215274934607163,0.00231751607454391,11301.9294980276,2.23623742587389
2003,"WGOA","Chum_salmon",15864.4423865123,1279828315.12061,234769.252,0.0675746174226949,0.0232203778172573,35774.6881904037,2.25502336097352
2003,"WGOA","Coho_salmon",159.036789909081,2703509.02531249,234769.252,0.000677417458011413,4.9050720521217e-05,1644.23508821351,10.338708981447
2003,"WGOA","Deep_water_flatfish",56451.4345765176,2122359327.26186,234769.252,0.240454974812961,0.0385067159874144,46069.0712654581,0.816083268938248
2003,"WGOA","Demersal_shelf_rockfish",1603.62448848529,141042420.345335,234769.252,0.00683064104359496,0.00255898252131613,11876.1281714764,7.40580370077415
2003,"WGOA","Eulachon",76953.4786992523,35789144061.9349,234769.252,0.327783464161875,0.649335099916165,189180.189401361,2.45837085729042
2003,"WGOA","Flathead_sole",298010.246119841,216887012284.102,234769.252,1.26937511442019,3.93505778032295,465711.297140301,1.56273585624643
2003,"WGOA","Gelatinous_carnivores",11631.6600048152,92971088.2785325,234769.252,0.0495450741769846,0.00168680734001862,9642.15164154415,0.828957486511174
2003,"WGOA","Gelatinous_filter_feeders",18.5656546674446,7116.46831960198,234769.252,7.90804354032041e-05,1.29116601932758e-07,84.3591626298055,4.54382913723651
2003,"WGOA","Infauna",3861.96197710404,470555232.398425,234769.252,0.0164500331461807,0.00853745002441912,21692.2850893682,5.61690799080174
2003,"WGOA","King_crab",1748.89964868923,195871185.286813,234769.252,0.00744944081812394,0.00355376019747242,13995.3987183936,8.00240238419794
2003,"WGOA","Large_sculpins",27416.7516483259,1506367427.89433,234769.252,0.116781696984433,0.0273305570708678,38811.9495502909,1.41562903031442
2003,"WGOA","Lingcod",4919.56723595576,245643841.457322,234769.252,0.0209549044180443,0.00445680310376939,15673.0291091838,3.18585525056634
2003,"WGOA","Longnose_skate",28110.8234828148,1462024758.57,234769.252,0.119738097060576,0.0265260323365955,38236.4323462585,1.36020321032693
2003,"WGOA","MISC_NA",25.4506104247761,16917.4784610629,234769.252,0.000108406915334791,3.06939795705468e-07,130.067207477761,5.11057319674898
2003,"WGOA","MISC_SHELLS",1415.2753274396,40551778.4019594,234769.252,0.0060283674943923,0.00073574525936821,6368.02782672622,4.49949752056142
2003,"WGOA","Miscellaneous_deep_sea_fish",4.50558508372756,63.3436500305321,234769.252,1.91915467862357e-05,1.14926624817991e-09,7.95887240948943,1.76644592468885
2003,"WGOA","Motile_epifauna",33736.7227689574,3872073790.54407,234769.252,0.143701623962909,0.0702524043971161,62225.9896710697,1.84445863628243
2003,"WGOA","Octopus",3976.03772569933,89030223.8515393,234769.252,0.0169359389776449,0.00161530684277204,9435.58285701203,2.37311200445223
2003,"WGOA","Other_skates",19337.3060013784,748038024.131438,234769.252,0.0823672854798649,0.0135719184649933,27350.2838034898,1.41437922125969
2003,"WGOA","POP",512954.314881966,1355059089756.92,234769.252,2.18492971508026,24.5853163718285,1164070.05362947,2.26934450078138
2003,"WGOA","Pacific_capelin",15080.1047104073,24982020658.1885,234769.252,0.0642337298515026,0.453257637347239,158057.017111511,10.4811617788324
2003,"WGOA","Pacific_cod",310353.166229777,396579267574.51,234769.252,1.32194980213924,7.19527792812076,629745.399010195,2.02912509854644
2003,"WGOA","Pacific_dogfish",49542.8385071436,54128036361.3919,234769.252,0.211027798934861,0.982064109668736,232654.328052138,4.69602338224103
2003,"WGOA","Pacific_halibut",540097.725621058,999780812532.885,234769.252,2.30054711602974,18.1393769204663,999890.400260391,1.85131385086026
2003,"WGOA","Pacific_herring",1200.38359828593,81396360.1056677,234769.252,0.00511303583437719,0.00147680295260933,9021.99313376306,7.51592503150316
2003,"WGOA","Pacific_sandlance",9.52288205181256,5607.82254570033,234769.252,4.05627311527685e-05,1.01744708024391e-07,74.8853960776087,7.86373239426558
2003,"WGOA","Pandalid_shrimp",7204.16205720318,134434651.352963,234769.252,0.0306861396704675,0.00243909543121248,11594.5957822152,1.60943017246845
2003,"WGOA","Pelagic_shelf_rockfish",70052.1623014009,167916473826.902,234769.252,0.298387296056133,3.0465679794206,409776.126472617,5.84958569457922
2003,"WGOA","Pink_salmon",47.0512289461643,80271.5795369773,234769.252,0.000200414784071315,1.45639566089845e-06,283.322395050192,6.02157268568624
2003,"WGOA","Rex_sole",79570.1158078552,3159890586.05037,234769.252,0.338929034062157,0.0573310126072414,56212.9040883885,0.70645748743323
2003,"WGOA","Sablefish",239030.000114213,126251609449.621,234769.252,1.01814866332757,2.29062760748556,355319.024891182,1.48650388955949
2003,"WGOA","Salmon_shark",4513.34636398996,1211371354.71909,234769.252,0.0192246059717819,0.0219783389703558,34804.760518054,7.71151994798053
2003,"WGOA","Sessile_epifauna",38748.073168752,6001696381.08233,234769.252,0.165047478912409,0.108890900339288,77470.6162430784,1.99934112609124
2003,"WGOA","Shallow_water_flatfish",355700.918994014,228196289414.519,234769.252,1.51510862672091,4.14024599557479,477698.952704022,1.3429792480015
2003,"WGOA","Sharks_demersal",56937.6130274388,29132612190.8029,234769.252,0.242525852693174,0.528563287654977,170682.782350192,2.99771580287249
2003,"WGOA","Shelf_demersals",10863.9284598487,376281855.510867,234769.252,0.0462749204476261,0.00682701480152637,19397.9858622195,1.78554064801801
2003,"WGOA","Shelf_forage_fish",321.604507345844,1152022.44446388,234769.252,0.00136987490740842,2.09015506989237e-05,1073.32308484625,3.33740062819466
2003,"WGOA","Slope_demersals",449914.156760067,152826305024.331,234769.252,1.91641006191078,2.7727817091982,390930.05131907,0.868899200981463
2003,"WGOA","Slope_forage_fish",96.7816485272696,9207.84548413275,234769.252,0.000412241584887231,1.67061197582849e-07,95.9575191641215,0.991484652558735
2003,"WGOA","Slope_rockfish",177977.62872364,172434175328.672,234769.252,0.758095990882315,3.12853423575148,415251.941992656,2.333169314428
2003,"WGOA","Sockeye_salmon",70.3494947882799,270991.293600881,234769.252,0.000299653784253996,4.91669089381474e-06,520.568241060556,7.39974384503016
2003,"WGOA","Squid",4781.53510417732,70376917.7049346,234769.252,0.020366956334543,0.00127687331137739,8389.09516604351,1.7544773766723
2003,"WGOA","Tanner_crab",7977.86943279113,1743218067.73654,234769.252,0.0339817474598042,0.0316278220074363,41751.8630450971,5.23346031128135
2003,"WGOA","Thornyheads",96576.1976580834,2572220088.42737,234769.252,0.41136646658517,0.0466686989002849,50717.0591460839,0.525150713902008
2003,"WGOA","Walleye_pollock",474771.908649144,726616514950.079,234769.252,2.02229169537561,13.1832604467808,852418.040019144,1.79542644476272
2005,"WGOA","Arrowtooth_flounder",1726360.99799866,2155272521002.27,234769.252,7.35343739988005,39.1038717033769,1468084.6436777,0.850392615090134
2005,"WGOA","Atka_mackerel",96016.0694736909,307596904839.2,234769.252,0.408980599698341,5.58083944650971,554614.194588635,5.77626430272281
2005,"WGOA","Big_skate",32813.0987496818,4897528950.53483,234769.252,0.139767445992808,0.0888576000849436,69982.3474208663,2.13275643226304
2005,"WGOA","Black_rockfish",16164.0158773385,14786844823.5554,234769.252,0.0688506511804133,0.268282955980509,121601.171143848,7.52295543796941
2005,"WGOA","Chinook_salmon",3357.13985472508,96990131.1046612,234769.252,0.0142997425179217,0.00175972625561368,9848.35677180012,2.93355570454976
2005,"WGOA","Chum_salmon",4662.09455557142,282867919.140962,234769.252,0.0198581991289533,0.00513217271194343,16818.6776870526,3.60753680273463
2005,"WGOA","Coho_salmon",1145.24620559353,31424426.9077689,234769.252,0.00487817802304679,0.000570144492716913,5605.74945103408,4.89479853646741
2005,"WGOA","Deep_water_flatfish",47872.4525639073,2382107096.72498,234769.252,0.203912787369222,0.0432194116457809,48806.834528834,1.01951815532491
2005,"WGOA","Demersal_shelf_rockfish",2676.27060728594,205344317.69447,234769.252,0.0113995788821866,0.00372563458954505,14329.8401140581,5.35440626782892
2005,"WGOA","Eulachon",36762.9841424287,5450976668.41742,234769.252,0.156591989066902,0.098898997793918,73830.7298380384,2.00828990247365
2005,"WGOA","Flathead_sole",233845.245603376,96007040586.5408,234769.252,0.996064193292978,1.74188969660836,309850.029185961,1.32502171847229
2005,"WGOA","Gelatinous_carnivores",9873.00076697446,1754877737.3258,234769.252,0.0420540623734426,0.0318393675170084,41891.2608705658,4.24301201420885
2005,"WGOA","Gelatinous_filter_feeders",100.204848622853,39618.2433384634,234769.252,0.000426822711105511,7.18807802504715e-07,199.043320255826,1.98636416292566
2005,"WGOA","Infauna",2348.07815292704,56271921.0602518,234769.252,0.0100016426040623,0.00102096136808693,7501.46126166441,3.19472384354554
2005,"WGOA","King_crab",526.884672273303,7030556.41343955,234769.252,0.00224426609440875,0.000127557871830819,2651.51964228809,5.03244786159333
2005,"WGOA","Large_sculpins",33712.186029378,1627027739.4872,234769.252,0.143597109681885,0.0295197397836057,40336.4319131874,1.19649410685017
2005,"WGOA","Lingcod",12857.3266186301,4067905060.97429,234769.252,0.0547658030559731,0.0738054404052269,63780.1306127095,4.96060592567454
2005,"WGOA","Longnose_skate",33110.533465448,1115860581.57136,234769.252,0.141034369634776,0.0202454532294276,33404.4994210564,1.00887832133285
2005,"WGOA","MISC_NA",485.784193287859,13334773.692798,234769.252,0.00206919853920163,0.000241937515834077,3651.6809407173,7.51708472851327
2005,"WGOA","MISC_SHELLS",586.207082513997,3503571.71706429,234769.252,0.00249694999460149,6.35665409328148e-05,1871.78303151415,3.19304062906721
2005,"WGOA","Miscellaneous_deep_sea_fish",12.5927958419618,638.431444740953,234769.252,5.36390337946038e-05,1.15832875254876e-08,25.2672009676765,2.00648063263925
2005,"WGOA","Motile_epifauna",32027.1321395297,840036358.608925,234769.252,0.136419619974466,0.0152410767887207,28983.3807311867,0.904963348104896
2005,"WGOA","Mysids",0.228265187930771,0.458416797127611,234769.252,9.72295928815974e-07,8.3172180997394e-12,0.677064839677568,2.96613270650323
2005,"WGOA","Octopus",1030.47176554476,19940673.8988476,234769.252,0.00438929611423202,0.000361790699886436,4465.49816916855,4.33345028799296
2005,"WGOA","Other_skates",28875.1406629651,821694274.930134,234769.252,0.122993707297603,0.014908289876644,28665.2101846495,0.992729715821442
2005,"WGOA","POP",859703.669353637,2922788506806.94,234769.252,3.66190913856827,53.0291857166784,1709616.47944998,1.98861135574231
2005,"WGOA","Pacific_capelin",455.974302340073,8889894.82489476,234769.252,0.00194222326158825,0.000161292506307991,2981.59266582388,6.53894890681836
2005,"WGOA","Pacific_cod",304764.433581366,806880138630.861,234769.252,1.29814458658907,14.6395117617662,898265.071474374,2.94740780910236
2005,"WGOA","Pacific_dogfish",15905.7040104397,6635935106.4642,234769.252,0.0677503713750372,0.120398117874411,81461.2491094029,5.12151169517149
2005,"WGOA","Pacific_hake",10.828546688424,3048.69300796784,234769.252,4.61242117363138e-05,5.5313515615704e-08,55.2149708681246,5.09901951359278
2005,"WGOA","Pacific_halibut",516883.501493145,1327772711306.82,234769.252,2.20166609166155,24.0902499559739,1152290.20272969,2.22930350727197
2005,"WGOA","Pacific_herring",1489.75926656356,152277126.889566,234769.252,0.00634563195082959,0.00276281777604595,12340.0618673314,8.2832590098911
2005,"WGOA","Pacific_sandlance",33.5986896931889,191963.982298729,234769.252,0.00014311367185848,3.48287043161856e-06,438.136944685938,13.0402985558915
2005,"WGOA","Pandalid_shrimp",7571.66957562708,148029332.169714,234769.252,0.032251538526123,0.00268574853392981,12166.7305456196,1.60687552779428
2005,"WGOA","Pelagic_shelf_rockfish",231978.033707868,1148558113701.74,234769.252,0.988110801272511,20.8386961205163,1071708.03566164,4.61986860795301
2005,"WGOA","Pink_salmon",147.269753330853,313405.38054869,234769.252,0.000627295747105984,5.68622467585902e-06,559.826205664481,3.80136581343209
2005,"WGOA","Rex_sole",87463.3890302244,7015466357.31875,234769.252,0.372550443829946,0.127284087605022,83758.3808183918,0.957639324831647
2005,"WGOA","Sablefish",217632.509266684,33643662123.8043,234769.252,0.927006017238936,0.610408862220918,183422.087339023,0.842806472052667
2005,"WGOA","Salmon_shark",2838.69965380839,918636592.59663,234769.252,0.0120914456626049,0.0166671486361367,30309.0183377263,10.6770782520313
2005,"WGOA","Sessile_epifauna",66541.3497146311,13094881716.6607,234769.252,0.283432984293152,0.237585070857338,114432.869913591,1.71972571046946
2005,"WGOA","Shallow_water_flatfish",372479.195529544,185492463854.124,234769.252,1.58657572214586,3.3654553833971,430688.360481362,1.15627494273624
2005,"WGOA","Sharks_demersal",46030.2448356575,12182192161.2349,234769.252,0.196065900638715,0.221025821420155,110372.968435369,2.39783578882613
2005,"WGOA","Shelf_demersals",18490.816975932,932768112.4086,234769.252,0.0787616641379084,0.0169235417986329,30541.2526332598,1.65169839023408
2005,"WGOA","Shelf_forage_fish",631.948020906678,10125503.3246499,234769.252,0.00269178359398904,0.000183710588373808,3182.05960419504,5.03531856881145
2005,"WGOA","Slope_demersals",592930.948746249,284728693224.132,234769.252,2.52559031344637,5.16593339432034,533599.750022554,0.899935736447641
2005,"WGOA","Slope_forage_fish",165.322009346074,16735.1624996353,234769.252,0.0007041893601385,3.03631972729176e-07,129.364456090672,0.782499901872524
2005,"WGOA","Slope_rockfish",500396.269516799,2552699028182.27,234769.252,2.1314387009965,46.3145213993424,1597716.8172684,3.19290313417247
2005,"WGOA","Sockeye_salmon",427.527560262907,18138129.8286316,234769.252,0.00182105431874404,0.000329086505231446,4258.88833249143,9.96166967545305
2005,"WGOA","Squid",3769.07264044028,14436697.8467172,234769.252,0.0160543708698287,0.000261930115527072,3799.56548130405,1.00809027677965
2005,"WGOA","Tanner_crab",5382.53404490054,80249991.3163338,234769.252,0.0229269122725685,0.00145600397817521,8958.23594890946,1.66431570598175
2005,"WGOA","Thornyheads",69946.9042676836,715885231.287413,234769.252,0.29793894929513,0.01298855897146,26756.0316804905,0.382519168798328
2005,"WGOA","Walleye_pollock",404781.279875699,793021023179.998,234769.252,1.72416650147907,14.3880609279473,890517.278428666,2.19999620215176
2007,"WGOA","Arrowtooth_flounder",1800435.90509014,3420058754110.48,234769.252,7.66895958372835,62.0513357060549,1849340.08611463,1.02716241155058
2007,"WGOA","Atka_mackerel",83403.8801448005,220868523272.808,234769.252,0.355258959315509,4.00729574251603,469966.512927046,5.63482792540491
2007,"WGOA","Big_skate",24780.2450504441,4373773630.99216,234769.252,0.105551492963159,0.0793549220617331,66134.5116485497,2.66884009879331
2007,"WGOA","Black_rockfish",9202.13858055224,11215917868.8036,234769.252,0.0391965238299275,0.20349436514569,105905.23060172,11.5087628462301
2007,"WGOA","Chinook_salmon",912.350219773929,18462075.0449742,234769.252,0.00388615720330331,0.000334963957876223,4296.75168528205,4.70954200717652
2007,"WGOA","Chum_salmon",3033.94555977892,136160000.85829,234769.252,0.0129230959077167,0.00247039905757173,11668.7617534291,3.84606827100728
2007,"WGOA","Coho_salmon",108.530226519407,840993.151074788,234769.252,0.000462284671416031,1.52584362128619e-05,917.056787268263,8.44978230193111
2007,"WGOA","Deep_water_flatfish",51998.852939945,3375013743.89314,234769.252,0.221489196293665,0.0612340681525314,58094.8684815892,1.11723365414781
2007,"WGOA","Demersal_shelf_rockfish",1127.44251593468,19731737.5841859,234769.252,0.00480234317880212,0.000357999894425365,4442.04205115011,3.93992774653132
2007,"WGOA","Eulachon",43224.1477279402,5461527191.5789,234769.252,0.184113325572721,0.0990904196675279,73902.1460553001,1.70974212193731
2007,"WGOA","Euphausiids",0.0133282537118742,0.0236264321520756,234769.252,5.6771717754053e-08,4.28662715587199e-13,0.153708920209842,11.5325625946708
2007,"WGOA","Flathead_sole",286587.320967457,133268899705.461,234769.252,1.22071914667708,2.4179447867266,365060.131629655,1.27381815216839
2007,"WGOA","Gelatinous_carnivores",828.109858834944,5498989.25597297,234769.252,0.00352733525272272,9.9770107152769e-05,2344.99237865989,2.83174068469494
2007,"WGOA","Gelatinous_filter_feeders",38.331366939414,7520.94062373991,234769.252,0.000163272518069845,1.36455086015144e-07,86.7233568523492,2.26246449779427
2007,"WGOA","Infauna",3844.30327579294,1142869680.6911,234769.252,0.0163748158800325,0.0207354888683132,33806.355625697,8.79388362478347
2007,"WGOA","King_crab",324.892285960378,2661848.03683008,234769.252,0.0013838792056141,4.82948504710137e-05,1631.51709670174,5.02171694190583
2007,"WGOA","Large_sculpins",32888.2309464568,2447169500.33122,234769.252,0.140087471703734,0.0443998618480359,49468.8740556243,1.50415126116577
2007,"WGOA","Lingcod",7779.38994045895,566623250.870655,234769.252,0.0331363237484735,0.0102804460643764,23803.8494968914,3.05986069332925
2007,"WGOA","Longnose_skate",26248.4875655149,1061557796.95643,234769.252,0.111805474276993,0.0192602186003836,32581.556085559,1.24127365450055
2007,"WGOA","MISC_NA",170.635328180799,1268231.78870123,234769.252,0.000726821450113914,2.30099779365511e-05,1126.15797679599,6.59979377542938
2007,"WGOA","MISC_SHELLS",750.800925708755,2083599.75016978,234769.252,0.00319803772986743,3.78034872703419e-05,1443.4679595231,1.92257083082372
2007,"WGOA","Miscellaneous_deep_sea_fish",4.1565833699735,127.344382526287,234769.252,1.7704973434824e-05,2.31045417594707e-09,11.2846968291703,2.71489726651201
2007,"WGOA","Motile_epifauna",23549.3095883149,412898702.395999,234769.252,0.100308321416447,0.00749136720653571,20319.9090154459,0.862866443673939
2007,"WGOA","Octopus",2668.0771223708,61197856.0686319,234769.252,0.0113646787202389,0.00111033434932704,7822.90585835161,2.93203888027058
2007,"WGOA","Other_skates",31756.2696392939,888164781.448751,234769.252,0.135265880726552,0.0161142877881071,29802.0935749278,0.938463299166974
2007,"WGOA","POP",776424.844145257,1547279075759.27,234769.252,3.30718285095212,28.0728315691946,1243896.73034351,1.60208259656204
2007,"WGOA","Pacific_capelin",786.832637318737,28998534.037575,234769.252,0.00335151486242644,0.000526130660295347,5385.02869422021,6.84393152852758
2007,"WGOA","Pacific_cod",251479.075553437,269342688172.916,234769.252,1.07117551983953,4.88677966239669,518982.358248251,2.06371984271897
2007,"WGOA","Pacific_dogfish",17415.1439124079,1544869937.01296,234769.252,0.0741798330234827,0.0280291217127689,39304.8335069996,2.2569341777874
2007,"WGOA","Pacific_hake",965.295713968755,5152236.17544112,234769.252,0.00411167861951852,9.34788433604932e-05,2269.85377842739,2.35145950156044
2007,"WGOA","Pacific_halibut",359820.332313651,193904054176.648,234769.252,1.53265527426756,3.51806984193453,440345.380555591,1.22379237916924
2007,"WGOA","Pacific_herring",1948.92921141368,505060177.168279,234769.252,0.0083014670567408,0.00916348544233695,22473.5439387801,11.5312263817312
2007,"WGOA","Pacific_sandlance",4.08119522624425,411.072881578408,234769.252,1.73838575174412e-05,7.45824069361972e-09,20.2749323446074,4.96789083115378
2007,"WGOA","Pandalid_shrimp",7852.34720894987,125782830.340248,234769.252,0.033447085348936,0.00228212238228944,11215.2944829927,1.42827286982546
2007,"WGOA","Pelagic_shelf_rockfish",74618.2148010366,184878743121.468,234769.252,0.317836403896012,3.35432043106155,429975.281988939,5.7623367583295
2007,"WGOA","Pink_salmon",165.087189023099,515286.573582442,234769.252,0.000703189142601602,9.34902656972133e-06,717.834642227889,4.34821530656415
2007,"WGOA","Rex_sole",108105.922571996,24726185880.6202,234769.252,0.460477348081323,0.448615936484907,157245.622770938,1.45455141614666
