"year","model","species_name","lbin","prey_type","p_tot_bioen","p_tot_vonb","tot_bioen","tot_vonb","bioen_prop","vonb_prop"
2009,"EBS","Walleye_pollock","[40,999)","Other fish",147.532601203966,56934.2480698018,5984.12357551041,2270040.7969829,0.0246540031037682,0.0250807157939508
2009,"EBS","Walleye_pollock","[40,999)","Other plankton",993.075776858615,377835.78361937,5984.12357551041,2270040.7969829,0.165951749546534,0.166444490390459
2009,"EBS","Walleye_pollock","[40,999)","Walleye pollock",311.916252641579,114292.136596576,5984.12357551041,2270040.7969829,0.0521239658081383,0.0503480539858494
2010,"EBS","Walleye_pollock","[0,12)","Amphipods",0.765805511860504,186.840152253746,1.956316795758,480.314541002752,0.391452710277316,0.388995410931512
2010,"EBS","Walleye_pollock","[0,12)","Benthos",0.561184922874705,137.648618804047,1.956316795758,480.314541002752,0.28685789749981,0.286580161651317
2010,"EBS","Walleye_pollock","[0,12)","Copepods",0.255800716151248,63.6538150718698,1.956316795758,480.314541002752,0.13075628482356,0.132525271750008
2010,"EBS","Walleye_pollock","[0,12)","Euphausiids",0.265560866375717,65.8775090342158,1.956316795758,480.314541002752,0.135745328645927,0.137154933716317
2010,"EBS","Walleye_pollock","[0,12)","Other fish",0,0,1.956316795758,480.314541002752,0,0
2010,"EBS","Walleye_pollock","[0,12)","Other plankton",0.107964778495828,26.2944458388738,1.956316795758,480.314541002752,0.0551877787533871,0.0547442219508468
2010,"EBS","Walleye_pollock","[0,12)","Walleye pollock",0,0,1.956316795758,480.314541002752,0,0
2010,"EBS","Walleye_pollock","[12,25)","Amphipods",25.6614159184394,7257.08787600224,118.9864298743,31570.0361263395,0.215666744061055,0.229872650349852
2010,"EBS","Walleye_pollock","[12,25)","Benthos",14.5170313472911,4064.11126314151,118.9864298743,31570.0361263395,0.122005772949296,0.128733183797365
2010,"EBS","Walleye_pollock","[12,25)","Copepods",61.4586166516123,15611.9713488881,118.9864298743,31570.0361263395,0.516517864403012,0.494518640599929
2010,"EBS","Walleye_pollock","[12,25)","Euphausiids",8.25225951281756,2157.07647008248,118.9864298743,31570.0361263395,0.0693546274271396,0.0683267026192216
2010,"EBS","Walleye_pollock","[12,25)","Other fish",0.0165863069856038,3.57734824612136,118.9864298743,31570.0361263395,0.000139396627019786,0.000113314670651793
2010,"EBS","Walleye_pollock","[12,25)","Other plankton",9.08052013715413,2476.21181997909,118.9864298743,31570.0361263395,0.0763155945324773,0.0784355079629808
2010,"EBS","Walleye_pollock","[12,25)","Walleye pollock",0,0,118.9864298743,31570.0361263395,0,0
2010,"EBS","Walleye_pollock","[25,40)","Amphipods",537.222963430689,169001.195444356,1609.62517676928,505201.635609704,0.333756560958473,0.334522265036606
2010,"EBS","Walleye_pollock","[25,40)","Benthos",49.4850861620436,15974.7804953266,1609.62517676928,505201.635609704,0.0307432356776169,0.0316206032786243
2010,"EBS","Walleye_pollock","[25,40)","Copepods",849.855739092192,264817.735356235,1609.62517676928,505201.635609704,0.527983627093831,0.52418226048821
2010,"EBS","Walleye_pollock","[25,40)","Euphausiids",115.386563838846,36368.6458650546,1609.62517676928,505201.635609704,0.071685362222304,0.0719883771183026
2010,"EBS","Walleye_pollock","[25,40)","Other fish",5.38439301342384,1622.72542501946,1609.62517676928,505201.635609704,0.00334512226270653,0.00321203517692707
2010,"EBS","Walleye_pollock","[25,40)","Other plankton",51.3040878738058,17021.5373157257,1609.62517676928,505201.635609704,0.0318733134982268,0.0336925617732477
2010,"EBS","Walleye_pollock","[25,40)","Walleye pollock",0.986343358276855,395.015707985774,1609.62517676928,505201.635609704,0.000612778286841022,0.000781897128082431
2010,"EBS","Walleye_pollock","[40,999)","Amphipods",3778.2510541295,1414865.67065744,9937.70391738902,3596846.51017802,0.380193562369906,0.393362815636914
2010,"EBS","Walleye_pollock","[40,999)","Benthos",278.31827935933,99803.2814664193,9937.70391738902,3596846.51017802,0.0280062961900413,0.0277474396485936
2010,"EBS","Walleye_pollock","[40,999)","Copepods",2325.01764070521,799314.058071326,9937.70391738902,3596846.51017802,0.233959238475287,0.222226346275689
2010,"EBS","Walleye_pollock","[40,999)","Euphausiids",2625.07893099615,957531.329212507,9937.70391738902,3596846.51017802,0.264153465711811,0.266214120203065
2010,"EBS","Walleye_pollock","[40,999)","Other fish",211.975968742588,76257.206268849,9937.70391738902,3596846.51017802,0.0213304773924359,0.0212011288369029
2010,"EBS","Walleye_pollock","[40,999)","Other plankton",500.834995086781,176295.855392214,9937.70391738902,3596846.51017802,0.0503974559163932,0.0490140057112108
2010,"EBS","Walleye_pollock","[40,999)","Walleye pollock",218.227048369467,72779.1091092708,9937.70391738902,3596846.51017802,0.0219595039441266,0.0202341436876239
