"Model","Predator","Year","Stratgroup","Lbin","Pred_n","Prey_guild","SCI_mean","X0.","X2.5.","X25.","X50.","X75.","X97.5.","X100."
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Squid",8.32899664987425e-07,0,0,0,8.32899664987425e-07,1.66579932997485e-06,2.49869899496227e-06,5.83029765491197e-06
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Tanner_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Sessile_epifauna",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Detritus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Pacific_cod",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Gelatinous",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Phyto_microzooplankton",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"King_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Rockfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Salmon",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Slope_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Atka_mackerel",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Amphipods",0.000512444159486425,1.43359775676358e-05,8.39001734449833e-05,0.000328868858352917,0.0004876306815421,0.000670530721836472,0.00105554970562748,0.00172348139877497
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"MISC_NA",0.00139792080830621,3.89420884935269e-05,0.000366510054682911,0.000954327031162689,0.00135296558964548,0.00177214345105199,0.00270046677681056,0.00416994486684344
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Motile_epifauna",0.00255757507451585,5.75162180682758e-05,0.000442859682158709,0.00146570794240497,0.00235768088049505,0.003417764305227,0.00585446995089464,0.00936864922815248
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Polychaete",0.00237479418579524,0.000627376161219555,0.00123055183967232,0.00188292371454665,0.00231569416618891,0.00279544229277854,0.00384974229527638,0.00541797981928227
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Shrimp",0.00179069939770186,0.000356284770697765,0.000765897114576349,0.00134695517900667,0.00173137085045316,0.00216949617705829,0.00312164127875026,0.00429622058316255
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Snow_crab",0.00226021717575635,1.20193881694596e-05,0.000794426558798294,0.00168602479074756,0.00222330560490063,0.00280601171698283,0.00402117749671973,0.00590569322632725
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Walleye_pollock",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Eelpout",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Infauna",5.09019144409846e-05,0,2.96358435924235e-06,2.98464731269627e-05,4.90869505121405e-05,6.83384739772541e-05,0.000109397492981657,0.000174476209517917
