"year","model","species_name","jcat","lbin","prey_guild","cons_tot_prey_vonb","cons_tot_prey_SCI","cons_tot_vonb","cons_tot_SCI","diet_prop_vonb","diet_prop_SCI"
2008,"EBS","Pacific_cod","adu","[30,60)","Walleye_pollock",668.045666964862,46.3993453557675,23368.7660384962,1672.84938687531,0.028587117773543,0.0277367142073897
2008,"EBS","Pacific_cod","adu","[60,85)","Amphipods",32.8205093486807,3.02106317406088,14524.6967098686,1390.94274458171,0.00225963474517036,0.00217195365217523
2008,"EBS","Pacific_cod","adu","[60,85)","Copepods",0,0,14524.6967098686,1390.94274458171,0,0
2008,"EBS","Pacific_cod","adu","[60,85)","Detritus",2.64656260775843,0.304242301084961,14524.6967098686,1390.94274458171,0.000182211213123663,0.000218731002602451
2008,"EBS","Pacific_cod","adu","[60,85)","Eelpout",1084.93926621594,109.833004638993,14524.6967098686,1390.94274458171,0.0746961735509973,0.0789629947507457
2008,"EBS","Pacific_cod","adu","[60,85)","Euphausiids",41.0888958144347,4.30953546810251,14524.6967098686,1390.94274458171,0.00282889871197913,0.00309828386890109
2008,"EBS","Pacific_cod","adu","[60,85)","Flatfish",1221.73510359325,123.701911701579,14524.6967098686,1390.94274458171,0.0841143280302135,0.0889338631539285
2008,"EBS","Pacific_cod","adu","[60,85)","Gelatinous",0,0,14524.6967098686,1390.94274458171,0,0
2008,"EBS","Pacific_cod","adu","[60,85)","Infauna",172.695342734249,15.4830374980006,14524.6967098686,1390.94274458171,0.0118897727218576,0.0111313262593399
2008,"EBS","Pacific_cod","adu","[60,85)","King_crab",222.178799782361,22.4700987235021,14524.6967098686,1390.94274458171,0.0152966223130432,0.0161545820710683
2008,"EBS","Pacific_cod","adu","[60,85)","MISC_NA",848.674922527951,82.3380885731626,14524.6967098686,1390.94274458171,0.0584297861415125,0.0591958863108516
2008,"EBS","Pacific_cod","adu","[60,85)","Motile_epifauna",2396.01376014128,220.438522240456,14524.6967098686,1390.94274458171,0.164961362567616,0.158481377539913
2008,"EBS","Pacific_cod","adu","[60,85)","Octopus",68.5964303251603,6.68539734688737,14524.6967098686,1390.94274458171,0.00472274441906615,0.00480637853206377
2008,"EBS","Pacific_cod","adu","[60,85)","Offal",544.945900091861,53.7600571246923,14524.6967098686,1390.94274458171,0.0375185734323531,0.0386500863059316
2008,"EBS","Pacific_cod","adu","[60,85)","Pacific_cod",5.06443493564495,0.514917649855382,14524.6967098686,1390.94274458171,0.000348677499902907,0.000370193274928963
2008,"EBS","Pacific_cod","adu","[60,85)","Phyto_microzooplankton",0.294713451965546,0.0302747169566624,14524.6967098686,1390.94274458171,2.02905064286339e-05,2.17656097453291e-05
2008,"EBS","Pacific_cod","adu","[60,85)","Polychaete",154.981904630169,15.1240561485633,14524.6967098686,1390.94274458171,0.0106702334462426,0.0108732413375588
2008,"EBS","Pacific_cod","adu","[60,85)","Rockfish",0,0,14524.6967098686,1390.94274458171,0,0
2008,"EBS","Pacific_cod","adu","[60,85)","Salmon",0,0,14524.6967098686,1390.94274458171,0,0
2008,"EBS","Pacific_cod","adu","[60,85)","Sessile_epifauna",28.7812830733126,2.86067124402599,14524.6967098686,1390.94274458171,0.00198154107092354,0.00205664198269086
2008,"EBS","Pacific_cod","adu","[60,85)","Shelf_demersals",165.850959293175,17.2457164298803,14524.6967098686,1390.94274458171,0.0114185488761697,0.0123985811041177
2008,"EBS","Pacific_cod","adu","[60,85)","Shelf_forage_fish",185.019789822936,17.9506139155659,14524.6967098686,1390.94274458171,0.0127382893783405,0.0129053578844212
2008,"EBS","Pacific_cod","adu","[60,85)","Shrimp",659.380633555238,64.5110592894172,14524.6967098686,1390.94274458171,0.0453972049624439,0.0463793779727557
2008,"EBS","Pacific_cod","adu","[60,85)","Slope_forage_fish",0,0,14524.6967098686,1390.94274458171,0,0
2008,"EBS","Pacific_cod","adu","[60,85)","Snow_crab",4498.83760094049,421.547791524587,14524.6967098686,1390.94274458171,0.309737111266759,0.303066242781516
2008,"EBS","Pacific_cod","adu","[60,85)","Squid",7.18215582898021,0.653294598184229,14524.6967098686,1390.94274458171,0.000494478884650336,0.000469677562738711
2008,"EBS","Pacific_cod","adu","[60,85)","Tanner_crab",797.203447202142,81.7754724097658,14524.6967098686,1390.94274458171,0.0548860649641307,0.058791400816687
2008,"EBS","Pacific_cod","adu","[60,85)","Walleye_pollock",1385.76429395159,126.383917864383,14524.6967098686,1390.94274458171,0.095407451297076,0.0908620562253196
2008,"EBS","Pacific_cod","adu","[85,999)","Amphipods",0.11943209962499,0.0154714546931435,8140.10319815118,985.139489113566,1.46720621001607e-05,1.57048365882326e-05
2008,"EBS","Pacific_cod","adu","[85,999)","Copepods",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Detritus",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Eelpout",15.0315825290082,1.94721895364833,8140.10319815118,985.139489113566,0.00184660834919418,0.00197659212240132
2008,"EBS","Pacific_cod","adu","[85,999)","Euphausiids",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Flatfish",971.547804763661,120.757434156339,8140.10319815118,985.139489113566,0.119353254020701,0.122579021032846
2008,"EBS","Pacific_cod","adu","[85,999)","Gelatinous",0,0,8140.10319815118,985.139489113566,0,0
